City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,happy valley-goose bay,53.3168,-60.3315,257.32,85,100,2.57,CA,1733723333
286,enewetak,11.3474,162.3373,301.11,83,100,7.7,MH,1733723334
287,guerrero negro,27.9769,-114.0611,288.68,77,3,2.95,MX,1733723335
288,petropavlovsk-kamchatsky,53.0452,158.6483,272.48,64,75,3.0,RU,1733723336
289,magdalena,14.1999,121.429,298.62,93,100,4.57,PH,1733723337
290,kruisfontein,-34.0033,24.7314,295.5,59,8,1.52,ZA,1733723339
291,talpa de allende,20.3833,-104.8167,288.73,87,86,2.32,MX,1733723340
292,harper,4.375,-7.7169,298.46,84,54,1.95,LR,1733723341
293,kankan,10.3854,-9.3057,291.9,32,47,1.32,GN,1733723342
294,prince albert,53.2001,-105.7677,270.12,86,100,5.66,CA,1733723343
295,noyabrsk,63.1994,75.4507,260.5,90,100,9.16,RU,1733723344
296,agat village,13.3886,144.6585,303.68,80,40,5.14,GU,1733723345
297,bahia blanca,-38.7196,-62.2724,292.17,31,99,8.48,AR,1733723305
298,antsiranana,-12.2787,49.2917,302.57,58,40,3.09,MG,1733723347
299,chichiriviche,10.9333,-68.2772,299.75,84,60,5.38,VE,1733723348
300,fabens,31.5023,-106.1586,283.87,36,0,4.58,US,1733723349
301,manthani,18.65,79.6667,301.09,61,100,2.14,IN,1733723350
302,polyarnyy,69.1989,33.4478,274.46,81,77,9.16,RU,1733723351
303,keelung,25.1283,121.7419,294.09,61,100,4.75,TW,1733723352
304,red bluff,40.1785,-122.2358,282.22,43,0,3.09,US,1733723353
305,cedartown,34.0537,-85.255,282.48,94,100,3.41,US,1733723354
306,kodiak,57.79,-152.4072,278.88,100,100,9.77,US,1733723355
307,san julian,21.0167,-102.1667,287.32,63,85,2.33,MX,1733723356
308,arkhangel'sk,64.5401,40.5433,270.21,100,100,3.0,RU,1733723358
309,tazovsky,67.4667,78.7,260.42,92,100,7.1,RU,1733723359
310,gobabis,-22.45,18.9667,300.56,30,55,1.68,NA,1733723360
311,campo gallo,-26.5833,-62.85,288.12,96,100,1.92,AR,1733723361
312,emporia,38.4039,-96.1817,280.26,87,75,3.09,US,1733723362
313,kerema,-7.9631,145.7785,302.23,76,73,3.08,PG,1733723363
314,dongola,19.1667,30.4833,294.41,22,0,6.28,SD,1733723364
315,suoyarvi,62.0833,32.35,271.29,89,95,2.82,RU,1733723365
316,oban,56.4127,-5.4706,275.41,82,1,1.72,GB,1733723314
317,hami,42.8,93.45,270.86,50,95,2.67,CN,1733723367
318,holbrook,40.8123,-73.0784,281.34,66,7,2.2,US,1733723368
319,kununurra,-15.7667,128.7333,310.14,41,20,6.69,AU,1733723369
320,laguna,38.421,-121.4238,281.51,87,0,0.0,US,1733723370
321,porto velho,-8.7619,-63.9039,298.18,94,0,0.0,BR,1733723262
322,nassau,40.7507,-73.5829,279.63,74,9,1.9,US,1733723372
323,igarka,67.4667,86.5833,259.74,96,100,4.64,RU,1733723373
324,ketchikan,55.3422,-131.6461,277.41,91,100,2.06,US,1733723374
325,sinabang,2.4803,96.3801,302.02,70,98,2.13,ID,1733723375
326,gisborne,-38.6533,178.0042,292.54,79,80,5.45,NZ,1733723258
327,newnham,-41.3833,147.1333,292.68,55,20,9.26,AU,1733723378
328,oroqen zizhiqi,50.5667,123.7167,263.96,89,100,0.76,CN,1733723379
329,akjoujt,19.6969,-14.4164,292.22,12,100,4.72,MR,1733723380
330,kayyerkan,69.3786,87.7439,260.53,92,100,5.37,RU,1733723381
331,macas,-2.3167,-78.1167,292.51,98,99,0.69,EC,1733723382
332,atamanovka,51.93,113.63,268.39,77,65,4.71,RU,1733723383
333,weno,7.4515,151.8468,304.12,74,75,3.09,FM,1733723384
334,mastic beach,40.7668,-72.8521,281.7,78,0,1.79,US,1733723385
335,piti village,13.4626,144.6933,303.64,71,40,5.14,GU,1733723386
336,kaohsiung,22.6163,120.3133,299.12,71,40,4.12,TW,1733723387
337,general acha,-37.377,-64.6043,289.21,63,77,8.71,AR,1733723387
338,el alto,-4.2714,-81.2147,293.35,76,73,6.05,PE,1733723389
339,whistler,50.1164,-122.9695,267.0,94,18,0.64,CA,1733723390
340,puerto cabezas,14.0351,-83.3888,296.72,94,4,2.66,NI,1733723102
341,avarua,-21.2078,-159.775,298.18,94,20,4.12,CK,1733723392
342,huarmey,-10.0681,-78.1522,292.84,88,76,3.4,PE,1733723393
343,khandyga,62.6667,135.6,243.27,100,99,0.72,RU,1733723394
344,russellville,35.2784,-93.1338,283.23,93,100,0.0,US,1733723369
345,morehead city,34.7229,-76.726,285.93,74,100,1.79,US,1733723397
346,zimovniki,47.1483,42.4633,275.23,68,100,7.26,RU,1733723398
347,wangkui,46.8333,126.5,263.81,90,100,1.67,CN,1733723399
348,jurm,36.8648,70.8342,267.74,38,11,1.93,AF,1733723400
349,taunggyi,20.7833,97.0333,297.92,49,29,4.06,MM,1733723401
350,hakui,36.8833,136.7833,279.96,69,95,1.74,JP,1733723402
351,virginia,37.5481,-77.4467,283.73,72,67,1.77,US,1733723403
352,orcopampa,-15.2661,-72.3417,279.59,97,100,2.68,PE,1733723404
353,thongwa,16.7619,96.5278,305.32,49,23,2.3,MM,1733723406
354,septemvri,42.2167,24.1,278.67,91,96,0.85,BG,1733723407
355,carutapera,-1.195,-46.02,298.53,87,69,3.32,BR,1733723408
356,udangudi,8.4333,78.0167,302.73,62,62,5.79,IN,1733723409
357,chernyshevskiy,63.0128,112.4714,238.2,100,65,1.14,RU,1733723410
358,xiongzhou,25.1167,114.3,291.49,42,37,1.27,CN,1733723411
359,kavieng,-2.5744,150.7967,302.6,72,44,3.93,PG,1733723412
360,cidade velha,14.9167,-23.6167,296.41,78,20,3.6,CV,1733723413
361,flin flon,54.7682,-101.865,262.47,94,98,1.25,CA,1733723415
362,chos malal,-37.3781,-70.2709,285.96,25,4,3.3,AR,1733723416
363,bengkulu,-3.8004,102.2655,302.86,70,39,7.31,ID,1733723417
364,jeddah,21.5169,39.2192,298.07,73,0,1.54,SA,1733723224
365,porto novo,6.4965,2.6036,298.05,66,31,1.93,BJ,1733723419
366,balykchy,42.4557,76.1861,266.69,34,0,3.27,KG,1733723420
367,arenapolis,-14.4503,-56.8461,295.39,84,51,1.48,BR,1733723421
368,queanbeyan,-35.35,149.2333,296.09,51,100,2.57,AU,1733723422
369,camiri,-20.05,-63.5167,290.11,98,100,0.85,BO,1733723423
370,ji'an,27.1172,114.9793,287.54,42,33,1.99,CN,1733723424
371,tsiombe,-25.3,45.4833,301.3,53,29,7.05,MG,1733723425
372,hit,33.6416,42.8251,288.02,53,0,5.55,IQ,1733723426
373,tazacorte,28.629,-17.9293,291.69,72,100,5.66,ES,1733723427
374,izazi,-7.2,35.7333,299.32,66,70,0.09,TZ,1733723428
375,aioun,16.6614,-9.6149,290.87,18,72,4.93,MR,1733723429
376,shagonar,51.5333,92.8,262.52,87,87,1.0,RU,1733723430
377,nuuk,64.1835,-51.7216,270.49,93,100,11.32,GL,1733723431
378,zhob,31.3411,69.4481,281.3,13,0,1.73,PK,1733723432
379,suntar,62.1444,117.6319,250.63,94,96,2.85,RU,1733723433
380,saacow,1.6279,42.4407,303.49,46,17,7.53,SO,1733723434
381,sinop,41.7711,34.8709,281.38,81,79,6.06,TR,1733723436
382,sena madureira,-9.0656,-68.6569,294.56,99,99,0.93,BR,1733723437
383,el bauga,18.262,33.9081,296.76,61,36,6.27,SD,1733723438
384,port saint john's,-31.6229,29.5448,298.71,72,63,1.35,ZA,1733723439
385,fortaleza,-3.7227,-38.5247,300.49,89,75,2.57,BR,1733723400
386,howard springs,-12.497,131.047,306.1,51,92,4.1,AU,1733723441
387,wiesenburg,52.1167,12.45,274.93,97,100,3.42,DE,1733723442
388,kalmeshwar,21.2333,78.9,298.94,27,62,3.52,IN,1733723443
389,yanykurgan,43.915,67.2481,269.37,52,2,0.25,KZ,1733723444
390,uzhur,55.3036,89.8339,257.18,90,49,0.56,RU,1733723445
391,yurty,56.0498,97.6348,258.99,85,100,4.46,RU,1733723446
392,crane,31.3974,-102.3501,285.63,33,0,5.06,US,1733723448
393,xining,36.6167,101.7667,268.81,63,100,1.08,CN,1733723450
394,dalandzadgad,43.5708,104.425,267.7,53,13,2.34,MN,1733723451
395,selfoss,63.9331,-20.9971,280.4,100,100,4.79,IS,1733723452
396,idri,27.5,13.2667,281.59,35,27,1.58,LY,1733723453
397,toliara,-23.35,43.6667,303.69,54,0,3.72,MG,1733723454
398,khamis mushait,18.3064,42.7292,287.73,25,0,0.0,SA,1733723455
399,magadan,59.5667,150.8,263.69,74,91,5.06,RU,1733723456
400,buala,-8.145,159.5921,302.14,75,35,1.21,SB,1733723457
401,nar'yan-mar,67.6713,53.087,267.71,95,100,6.79,RU,1733723458
402,el nido,11.1858,119.3956,302.23,79,73,8.23,PH,1733723459
403,ad dabbah,18.05,30.95,294.97,22,31,5.76,SD,1733723460
404,lubang,13.8584,120.124,301.3,81,100,13.2,PH,1733723461
405,champerico,14.3,-91.9167,298.43,78,70,2.34,GT,1733723462
406,codrington,-38.2667,141.9667,290.42,61,14,7.58,AU,1733723463
407,kapa'a,22.0752,-159.319,296.33,93,75,3.6,US,1733723464
408,campos do jordao,-22.7394,-45.5914,287.01,95,100,0.6,BR,1733723465
409,kerikeri,-35.2268,173.9474,290.36,96,100,2.31,NZ,1733723466
410,dryden,49.7833,-92.7503,265.31,86,100,4.63,CA,1733723467
411,yazman,29.1212,71.7446,293.1,17,0,1.75,PK,1733723468
412,christchurch,-43.5333,172.6333,298.26,23,75,3.09,NZ,1733723285
413,hilo,19.7297,-155.09,297.0,86,75,1.54,US,1733723471
414,uray,60.1247,64.7758,264.97,84,100,4.37,RU,1733723472
415,victoria point,-27.5833,153.3,302.73,73,30,1.34,AU,1733723473
416,ixtapa,20.7,-105.2,296.61,82,100,1.28,MX,1733723474
417,kasese,0.1833,30.0833,296.77,52,26,1.53,UG,1733723475
418,palikir - national government center,6.9248,158.1611,304.56,70,100,3.09,FM,1733723476
419,vilyuysk,63.7553,121.6247,249.3,99,100,1.34,RU,1733723477
420,afaahiti,-17.75,-149.2833,298.49,82,98,8.88,PF,1733723478
421,queenstown,-31.8976,26.8753,292.7,70,86,0.92,ZA,1733723479
422,khatra,22.9833,86.85,298.86,39,82,3.54,IN,1733723480
423,nguigmi,14.2495,13.1092,291.53,27,81,5.79,NE,1733723481
424,kahama,-3.8333,32.6,293.19,80,96,1.33,TZ,1733723482
425,whangarei,-35.7317,174.3239,290.53,98,100,3.23,NZ,1733723483
426,roma,43.2128,-75.4557,275.74,96,100,0.45,US,1733723477
427,korsakov,46.6328,142.7813,267.06,58,56,9.07,RU,1733723485
428,bodo,67.28,14.405,277.17,78,75,14.4,NO,1733723399
429,brazzaville,-4.2658,15.2832,296.69,91,57,0.7,CG,1733723370
430,novyy urengoy,66.0833,76.6333,259.82,91,100,7.23,RU,1733723489
431,ban houayxay,20.2453,100.4547,303.71,46,14,1.58,LA,1733723490
432,nanao,37.05,136.9667,280.54,71,84,1.96,JP,1733723491
433,dudinka,69.4058,86.1778,260.52,95,100,5.7,RU,1733723492
434,ciudad lazaro cardenas,17.9583,-102.2,296.55,91,89,1.96,MX,1733723493
435,inirida,3.8653,-67.9239,296.79,86,50,0.97,CO,1733723494
436,taroa,8.7058,171.2275,301.08,72,57,10.32,MH,1733723495
437,saint clair,38.55,-89.9168,282.77,96,100,3.6,US,1733723496
438,thakhek,17.4103,104.8307,301.21,38,63,1.93,LA,1733723497
439,kiruna,67.8557,20.2251,270.66,69,100,7.72,SE,1733723498
440,mohale's hoek,-30.1514,27.4769,297.53,42,28,4.36,LS,1733723499
441,bandarbeyla,9.4942,50.8122,299.66,65,53,10.18,SO,1733723500
442,odda,60.0691,6.5457,270.99,50,28,2.39,NO,1733723501
443,hailar,49.2,119.7,262.27,93,100,2.81,CN,1733723502
444,primero de mayo,-32.2552,-58.4228,284.72,69,9,2.73,AR,1733723504
445,santiago,-33.4569,-70.6483,287.84,59,0,0.89,CL,1733723267
446,illizi,26.4833,8.4667,284.96,19,12,1.17,DZ,1733723506
447,okhotsk,59.3833,143.3,260.22,76,100,8.0,RU,1733723507
448,sandakan,5.8402,118.1179,301.97,83,40,3.13,MY,1733723509
449,paramonga,-10.6667,-77.8333,292.5,89,77,2.7,PE,1733723510
450,cerro largo,-28.1486,-54.7381,289.15,82,90,3.44,BR,1733723511
451,vernon,50.2581,-119.2691,275.06,85,81,0.51,CA,1733723512
452,bardai,11.65,7.2333,287.42,29,5,4.34,NG,1733723513
453,maceio,-9.6658,-35.7353,296.84,94,20,2.06,BR,1733723478
454,hacienda huancane,-15.8222,-70.8856,278.83,74,100,1.62,PE,1733723515
455,prince rupert,54.3161,-130.3201,277.98,93,100,4.12,CA,1733723516
456,coahuayana de hidalgo,18.7,-103.6583,295.86,93,84,1.68,MX,1733723518
457,mwinilunga,-11.7358,24.4293,290.67,94,100,1.1,ZM,1733723519
458,pangody,65.85,74.4859,259.52,91,94,7.6,RU,1733723520
459,taitung city,22.7583,121.1444,296.3,68,75,7.2,TW,1733723521
460,itoman,26.1247,127.6694,293.37,52,40,3.6,JP,1733723522
461,arvayheer,46.2639,102.775,267.34,35,62,1.28,MN,1733723523
462,polokwane,-23.9045,29.4688,297.44,53,34,0.9,ZA,1733723524
463,kourou,5.1552,-52.6478,296.46,95,40,1.62,GF,1733723525
464,varva,50.495,32.7197,275.07,90,100,4.45,UA,1733723475
465,mbanza kongo,-6.267,14.2401,294.8,95,78,0.92,AO,1733723528
466,labrador city,52.9463,-66.9114,258.81,80,100,1.54,CA,1733723529
467,nogliki,51.8333,143.1667,263.56,80,100,10.23,RU,1733723530
468,huicungo,-7.2833,-76.8,295.33,99,100,0.64,PE,1733723531
469,rehoboth,-23.3167,17.0833,301.97,25,61,0.9,NA,1733723532
470,magalia,39.8121,-121.5783,279.63,39,0,3.52,US,1733723533
471,ballina,-28.8667,153.5667,299.77,78,49,2.32,AU,1733723534
472,fada,7.25,4.0667,293.28,42,15,1.58,NG,1733723535
473,severoural'sk,60.1533,59.952,266.25,72,100,3.96,RU,1733723536
474,sept-iles,50.2001,-66.3821,268.15,92,100,4.12,CA,1733723253
475,bathsheba,13.2167,-59.5167,300.49,74,40,8.75,BB,1733723538
476,san angelo,31.4638,-100.437,284.27,82,0,5.14,US,1733723539
477,maintirano,-18.0667,44.0167,303.04,71,58,2.6,MG,1733723540
478,palu,-0.8917,119.8707,305.76,61,83,2.65,ID,1733723541
479,mandi bahauddin,32.5834,73.4843,292.53,9,0,3.99,PK,1733723542
480,wielen,52.8946,16.1714,276.16,97,100,3.27,PL,1733723543
481,fort bragg,35.139,-79.006,284.9,54,100,3.09,US,1733723544
482,villa gesell,-37.2639,-56.973,282.72,72,56,4.9,AR,1733723506
483,ubari,26.5921,12.7805,283.91,32,30,2.78,LY,1733723546
484,wabag,-5.4781,143.7021,291.09,93,81,1.39,PG,1733723549
485,mana,5.6592,-53.7767,297.13,93,37,3.0,GF,1733723550
486,westport,41.1415,-73.3579,278.55,75,21,2.64,US,1733723551
487,thunder bay,48.4001,-89.3168,269.14,93,100,8.75,CA,1733723553
488,hamilton,39.1834,-84.5333,283.94,91,100,5.14,US,1733723290
489,skikda,36.8762,6.9092,283.42,78,52,7.26,DZ,1733723570
490,fujin,47.26,132.0322,263.76,85,16,4.14,CN,1733723571
491,tabou,4.423,-7.3528,298.8,82,43,1.4,CI,1733723572
492,cururupu,-1.8283,-44.8683,297.64,89,85,1.21,BR,1733723490
493,calingasta,-31.3308,-69.4078,288.68,44,0,1.97,AR,1733723574
494,kelme,55.6339,22.9342,274.21,96,100,5.12,LT,1733723575
495,ambon,-3.6954,128.1814,305.23,100,20,1.54,ID,1733723576
496,cabanas,22.9758,-82.9219,292.77,80,31,3.35,CU,1733723577
497,waynesboro,38.0685,-78.8895,279.91,81,78,2.31,US,1733723353
498,bikenibeu village,1.3673,173.1241,301.13,89,75,5.66,KI,1733723579
499,coari,-4.085,-63.1414,296.34,98,99,0.82,BR,1733723580
500,mokolo,10.7398,13.8019,291.87,38,79,2.21,CM,1733723581
501,cannonvale,-20.2833,148.7,300.81,63,70,4.42,AU,1733723509
502,senador jose porfirio,-2.5908,-51.9542,296.79,92,29,0.91,BR,1733723583
503,zhengjiatun,43.5064,123.5064,271.9,50,40,2.4,CN,1733723585
504,black forest,39.0131,-104.7008,273.95,58,0,1.79,US,1733723586
505,salavan,15.7167,106.4167,303.64,44,87,1.58,LA,1733723587
506,mahina,-17.5065,-149.489,302.02,58,0,4.63,PF,1733723588
507,ingeniero guillermo n. juarez,-23.9,-61.85,289.93,96,100,2.26,AR,1733723589
508,glace bay,46.1969,-59.957,275.45,95,40,3.09,CA,1733723590
509,nuku'alofa,-21.1333,-175.2,301.34,83,20,5.14,TO,1733723591
510,patterson,37.4716,-121.1297,282.12,91,2,1.43,US,1733723592
511,suva,-18.1416,178.4415,302.86,74,75,4.12,FJ,1733723593
512,bouafle,6.9904,-5.7442,293.52,57,70,0.47,CI,1733723594
513,bulayevo,54.9056,70.4439,253.56,98,86,2.8,KZ,1733723596
514,dumai,1.6833,101.45,297.91,95,100,2.11,ID,1733723597
515,panama city,8.9936,-79.5197,299.36,89,75,1.03,PA,1733723598
516,al kut,32.5147,45.819,292.78,23,0,2.95,IQ,1733723599
517,ivdel',60.6911,60.4206,266.87,79,100,2.17,RU,1733723600
518,swan hill,-35.3378,143.5544,300.81,21,69,4.1,AU,1733723601
519,mandera,3.9366,41.867,303.71,28,85,6.81,KE,1733723602
520,poronaysk,49.2167,143.1167,264.15,70,15,5.67,RU,1733723603
521,ust'-ilimsk,58.0006,102.6619,256.97,90,94,3.75,RU,1733723604
522,zhigalovo,54.8097,105.1578,263.63,87,100,4.15,RU,1733723605
523,svatove,49.4103,38.1503,275.03,85,100,5.95,UA,1733723606
524,jinchang,38.4953,102.1739,269.07,47,100,1.62,CN,1733723607
525,gazojak,41.1875,61.4036,272.73,36,18,7.75,TM,1733723609
526,sungai penuh,-2.0833,101.3833,300.6,52,77,3.91,ID,1733723611
527,pombas,17.1503,-25.0201,291.44,65,47,6.34,CV,1733723612
528,tarauaca,-8.1614,-70.7656,294.26,99,100,0.62,BR,1733723614
529,morondava,-20.2833,44.2833,303.99,67,3,4.67,MG,1733723615
530,leticia,-4.2153,-69.9406,297.18,100,100,3.09,CO,1733723616
531,kolwezi,-10.7148,25.4667,288.73,97,100,2.3,CD,1733723617
532,navapolatsk,55.5363,28.6424,273.45,96,100,1.63,BY,1733723618
533,manaus,-3.1019,-60.025,300.42,74,0,1.03,BR,1733723500
534,nanning,22.8167,108.3167,290.4,48,100,2.85,CN,1733723620
535,kizhinga,51.8462,109.9097,265.99,81,100,2.52,RU,1733723621
536,saldanha,-33.0117,17.9442,290.18,74,10,4.13,ZA,1733723622
537,kimbe,-5.5502,150.1429,301.88,82,91,1.03,PG,1733723623
538,hartland,43.105,-88.342,278.61,88,100,2.06,US,1733723624
539,kingston,17.997,-76.7936,297.68,94,20,0.51,JM,1733723625
540,muriti,-1.9833,32.9167,296.3,70,61,7.05,TZ,1733723626
541,broken hill,-31.95,141.4333,300.38,22,100,3.17,AU,1733723627
542,parkano,62.0167,23.0167,268.27,98,78,1.87,FI,1733723630
543,vikhorevka,56.1201,101.1636,259.17,86,100,5.21,RU,1733723631
544,stepnogorsk,52.3544,71.8869,253.43,97,94,1.09,KZ,1733723632
545,itanagar,27.1,93.6167,295.56,39,0,2.08,IN,1733723633
546,baiyin,36.5583,104.2081,271.31,49,100,2.73,CN,1733723634
547,nova sintra,14.8667,-24.7167,297.94,71,45,3.46,CV,1733723635
548,port lincoln,-34.7333,135.8667,293.39,61,37,5.21,AU,1733723636
549,ciudad bolivar,8.1222,-63.5497,298.15,73,20,3.85,VE,1733723638
550,krivosheino,57.3431,83.9261,258.01,92,78,3.09,RU,1733723639
551,borogontsy,62.6683,131.1683,240.11,100,96,1.6,RU,1733723640
552,beledweyne,4.7358,45.2036,301.94,40,50,8.43,SO,1733723641
553,dadukou,26.5479,101.7054,294.52,48,4,2.42,CN,1733723642
554,qal'ah-ye shahr,35.5473,65.5676,272.85,9,1,2.68,AF,1733723643
555,quibala,-10.7337,14.98,290.93,97,99,0.96,AO,1733723644
556,nizhneangarsk,55.7833,109.55,264.04,62,77,3.88,RU,1733723645
557,santa terezinha,-29.9002,-50.0904,291.73,72,100,3.81,BR,1733723647
558,bahraigh,27.5833,81.6,296.1,34,46,1.04,IN,1733723648
559,socorro,31.6546,-106.3033,287.25,32,20,4.63,US,1733723649
560,formosa do rio preto,-11.0483,-45.1931,298.12,50,97,0.92,BR,1733723651
561,ola,59.5833,151.2833,262.2,78,95,5.45,RU,1733723652
562,kiffa,16.6166,-11.4045,291.78,15,91,4.34,MR,1733723653
563,saryozek,44.3583,77.9753,263.96,72,56,1.81,KZ,1733723654
564,tsengel,49.4783,100.8894,264.9,49,60,1.77,MN,1733723655
565,avanigadda,16.0215,80.9181,305.9,53,84,2.42,IN,1733723656
566,isola delle femmine,38.1935,13.2488,285.12,76,40,8.23,IT,1733723657
567,hastings,50.8552,0.5729,280.25,65,99,11.86,GB,1733723658
568,mont-laurier,46.5501,-75.4993,261.6,96,80,0.99,CA,1733723659
569,belmonte,-15.8631,-38.8828,296.92,92,30,2.87,BR,1733723662
570,bridgewater,44.3835,-64.5155,275.97,88,67,3.6,CA,1733723663
571,gorontalo,0.5412,123.0595,304.56,62,100,1.85,ID,1733723664
